datetime;CO(GT);NO2(GT)
2004-03-19 01:00:00;0,1271186440677966;0,2781065088757397
2004-03-19 02:00:00;0,06779661016949153;0,1804733727810651
2004-03-19 03:00:00;0,05084745762711864;0,1346153846153846
2004-03-19 04:00:00;0,0423728813559322;0,08875739644970414
2004-03-19 05:00:00;0,03389830508474576;0,07692307692307691
2004-03-19 06:00:00;0,05084745762711864;0,17455621301775148
2004-03-19 07:00:00;0,11864406779661016;0,2869822485207101
2004-03-19 08:00:00;0,3983050847457627;0,45857988165680474
2004-03-19 09:00:00;0,516949152542373;0,485207100591716
2004-03-19 10:00:00;0,3305084745762712;0,4349112426035503
2004-03-19 11:00:00;0,2711864406779661;0,39349112426035504
2004-03-19 12:00:00;0,22881355932203387;0,3698224852071006
2004-03-19 13:00:00;0,24576271186440676;0,3550295857988166
2004-03-19 14:00:00;0,2711864406779661;0,39349112426035504
2004-03-19 15:00:00;0,288135593220339;0,40532544378698226
2004-03-19 16:00:00;0,3305084745762712;0,4289940828402367
2004-03-19 17:00:00;0,3813559322033898;0,46153846153846156
2004-03-19 18:00:00;0,3389830508474576;0,4260355029585799
2004-03-19 19:00:00;0,3728813559322034;0,4201183431952663
2004-03-19 20:00:00;0,3220338983050847;0,40236686390532544
2004-03-19 21:00:00;0,3305084745762712;0,4171597633136095
2004-03-19 22:00:00;0,17796610169491525;0,33727810650887574
2004-03-19 23:00:00;0,1694915254237288;0,3165680473372781
2004-03-20 00:00:00;0,13559322033898302;0,26627218934911245
2004-03-20 01:00:00;0,1271186440677966;0,23964497041420119
2004-03-20 02:00:00;0,10169491525423728;0,23372781065088757
2004-03-20 03:00:00;0,10169491525423728;0,1952662721893491
2004-03-20 04:00:00;0,08050847457627118;0,15680473372781065
2004-03-20 05:00:00;0,059322033898305086;0,15088757396449703
2004-03-20 06:00:00;0,059322033898305086;0,1923076923076923
2004-03-20 07:00:00;0,0847457627118644;0,26331360946745563
2004-03-20 08:00:00;0,1694915254237288;0,32840236686390534
2004-03-20 09:00:00;0,19491525423728812;0,2958579881656805
2004-03-20 10:00:00;0,211864406779661;0,31065088757396453
2004-03-20 11:00:00;0,22881355932203387;0,32840236686390534
2004-03-20 12:00:00;0,211864406779661;0,3136094674556213
2004-03-20 13:00:00;0,211864406779661;0,3047337278106509
2004-03-20 14:00:00;0,1694915254237288;0,2692307692307693
2004-03-20 15:00:00;0,13559322033898302;0,2514792899408284
2004-03-20 16:00:00;0,1271186440677966;0,21893491124260353
2004-03-20 17:00:00;0,1694915254237288;0,27218934911242604
2004-03-20 18:00:00;0,18644067796610167;0,31952662721893493
2004-03-20 19:00:00;0,288135593220339;0,39644970414201186
2004-03-20 20:00:00;0,3220338983050847;0,40532544378698226
2004-03-20 21:00:00;0,2711864406779661;0,363905325443787
2004-03-20 22:00:00;0,18644067796610167;0,32248520710059175
2004-03-20 23:00:00;0,1694915254237288;0,28106508875739644
2004-03-21 00:00:00;0,22881355932203387;0,31065088757396453
2004-03-21 01:00:00;0,1694915254237288;0,2603550295857988
2004-03-21 02:00:00;0,1271186440677966;0,24260355029585798
2004-03-21 03:00:00;0,1271186440677966;0,2470414201183432
2004-03-21 04:00:00;0,1059322033898305;0,2514792899408284
2004-03-21 05:00:00;0,0847457627118644;0,1893491124260355
2004-03-21 06:00:00;0,05084745762711864;0,10059171597633136
2004-03-21 07:00:00;0,059322033898305086;0,17751479289940827
2004-03-21 08:00:00;0,09322033898305083;0,26331360946745563
2004-03-21 09:00:00;0,11016949152542371;0,25739644970414205
2004-03-21 10:00:00;0,13559322033898302;0,2692307692307693
2004-03-21 11:00:00;0,1440677966101695;0,23372781065088757
2004-03-21 12:00:00;0,1440677966101695;0,23668639053254437
2004-03-21 13:00:00;0,15254237288135591;0,23076923076923075
2004-03-21 14:00:00;0,10169491525423728;0,13609467455621302
2004-03-21 15:00:00;0,1271186440677966;0,17455621301775148
2004-03-21 16:00:00;0,15254237288135591;0,25739644970414205
2004-03-21 17:00:00;0,18644067796610167;0,3047337278106509
2004-03-21 18:00:00;0,3135593220338983;0,33727810650887574
2004-03-21 19:00:00;0,288135593220339;0,34615384615384615
2004-03-21 20:00:00;0,3559322033898305;0,4201183431952663
2004-03-21 21:00:00;0,22881355932203387;0,35798816568047337
2004-03-21 22:00:00;0,15254237288135591;0,3047337278106509
2004-03-21 23:00:00;0,15254237288135591;0,2692307692307693
2004-03-22 00:00:00;0,13559322033898302;0,24852071005917156
2004-03-22 01:00:00;0,11864406779661016;0,21893491124260353
2004-03-22 02:00:00;0,0423728813559322;0,09171597633136094
2004-03-22 03:00:00;0,025423728813559324;0,08284023668639053
2004-03-22 04:00:00;0,0211864406779661;0,07396449704142011
2004-03-22 05:00:00;0,016949152542372878;0,0621301775147929
2004-03-22 06:00:00;0,0423728813559322;0,1301775147928994
2004-03-22 07:00:00;0,09322033898305083;0,21893491124260353
2004-03-22 08:00:00;0,29661016949152547;0,33727810650887574
2004-03-22 09:00:00;0,3050847457627119;0,334319526627219
2004-03-22 10:00:00;0,1440677966101695;0,23964497041420119
2004-03-22 11:00:00;0,1271186440677966;0,2514792899408284
2004-03-22 12:00:00;0,15254237288135591;0,2603550295857988
2004-03-22 13:00:00;0,16101694915254236;0,2514792899408284
2004-03-22 14:00:00;0,17796610169491525;0,2869822485207101
2004-03-22 15:00:00;0,1694915254237288;0,2869822485207101
2004-03-22 16:00:00;0,18644067796610167;0,29289940828402367
2004-03-22 17:00:00;0,211864406779661;0,2988165680473373
2004-03-22 18:00:00;0,3135593220338983;0,37573964497041423
2004-03-22 19:00:00;0,364406779661017;0,4171597633136095
2004-03-22 20:00:00;0,3728813559322034;0,4260355029585799
2004-03-22 21:00:00;0,2711864406779661;0,3609467455621302
2004-03-22 22:00:00;0,16101694915254236;0,32840236686390534
2004-03-22 23:00:00;0,0847457627118644;0,23076923076923075
2004-03-23 00:00:00;0,06779661016949153;0,20710059171597633
2004-03-23 01:00:00;0,059322033898305086;0,1834319526627219
2004-03-23 02:00:00;0,05084745762711864;0,20118343195266272
2004-03-23 03:00:00;0,03389830508474576;0,143491124260355
2004-03-23 04:00:00;0,025423728813559324;0,08579881656804733
2004-03-23 05:00:00;0,016949152542372878;0,05917159763313609
2004-03-23 06:00:00;0,03389830508474576;0,1331360946745562
2004-03-23 07:00:00;0,0847457627118644;0,25443786982248523
2004-03-23 08:00:00;0,24576271186440676;0,378698224852071
2004-03-23 09:00:00;0,3135593220338983;0,38461538461538464
2004-03-23 10:00:00;0,2796610169491525;0,38461538461538464
2004-03-23 11:00:00;0,24576271186440676;0,3816568047337278
2004-03-23 12:00:00;0,22033898305084745;0,37573964497041423
2004-03-23 13:00:00;0,288135593220339;0,38461538461538464
2004-03-23 14:00:00;0,22881355932203387;0,31952662721893493
2004-03-23 15:00:00;0,15254237288135591;0,2869822485207101
2004-03-23 16:00:00;0,16101694915254236;0,2899408284023669
2004-03-23 17:00:00;0,24576271186440676;0,3550295857988166
2004-03-23 18:00:00;0,15254237288135591;0,28106508875739644
2004-03-23 19:00:00;0,22033898305084745;0,3254437869822485
2004-03-23 20:00:00;0,2711864406779661;0,3727810650887574
2004-03-23 21:00:00;0,13559322033898302;0,29289940828402367
2004-03-23 22:00:00;0,10169491525423728;0,2781065088757397
2004-03-23 23:00:00;0,10169491525423728;0,24852071005917156
2004-03-24 00:00:00;0,09322033898305083;0,2455621301775148
2004-03-24 01:00:00;0,0847457627118644;0,22781065088757396
2004-03-24 02:00:00;0,06779661016949153;0,17455621301775148
2004-03-24 03:00:00;0,0423728813559322;0,18195266272189348
2004-03-24 04:00:00;0,0423728813559322;0,1893491124260355
2004-03-24 05:00:00;0,0423728813559322;0,15384615384615383
2004-03-24 06:00:00;0,059322033898305086;0,16272189349112426
2004-03-24 07:00:00;0,09322033898305083;0,21597633136094674
2004-03-24 08:00:00;0,25423728813559326;0,28106508875739644
2004-03-24 09:00:00;0,364406779661017;0,31952662721893493
2004-03-24 10:00:00;0,2796610169491525;0,32840236686390534
2004-03-24 11:00:00;0,13559322033898302;0,25443786982248523
2004-03-24 12:00:00;0,11864406779661016;0,2455621301775148
2004-03-24 13:00:00;0,13559322033898302;0,2781065088757397
2004-03-24 14:00:00;0,17796610169491525;0,3076923076923077
2004-03-24 15:00:00;0,19915254237288135;0,26331360946745563
2004-03-24 16:00:00;0,22033898305084745;0,36686390532544383
2004-03-24 17:00:00;0,22881355932203387;0,378698224852071
2004-03-24 18:00:00;0,22033898305084745;0,32248520710059175
2004-03-24 19:00:00;0,3728813559322034;0,3905325443786982
2004-03-24 20:00:00;0,288135593220339;0,39644970414201186
2004-03-24 21:00:00;0,211864406779661;0,363905325443787
2004-03-24 22:00:00;0,13559322033898302;0,3136094674556213
2004-03-24 23:00:00;0,10169491525423728;0,2514792899408284
2004-03-25 00:00:00;0,10169491525423728;0,25739644970414205
2004-03-25 01:00:00;0,07627118644067796;0,16568047337278105
2004-03-25 02:00:00;0,05084745762711864;0,15384615384615383
2004-03-25 03:00:00;0,05084745762711864;0,11538461538461538
2004-03-25 04:00:00;0,03389830508474576;0,07692307692307691
2004-03-25 05:00:00;0,03389830508474576;0,05325443786982248
2004-03-25 06:00:00;0,0423728813559322;0,14497041420118342
2004-03-25 07:00:00;0,0847457627118644;0,23668639053254437
2004-03-25 08:00:00;0,22033898305084745;0,3254437869822485
2004-03-25 09:00:00;0,288135593220339;0,34615384615384615
2004-03-25 10:00:00;0,18644067796610167;0,2869822485207101
2004-03-25 11:00:00;0,1271186440677966;0,28402366863905326
2004-03-25 12:00:00;0,10169491525423728;0,25443786982248523
2004-03-25 13:00:00;0,16101694915254236;0,2781065088757397
2004-03-25 14:00:00;0,15254237288135591;0,23372781065088757
2004-03-25 15:00:00;0,15254237288135591;0,26627218934911245
2004-03-25 16:00:00;0,17796610169491525;0,3047337278106509
2004-03-25 17:00:00;0,16101694915254236;0,25443786982248523
2004-03-25 18:00:00;0,23728813559322032;0,2988165680473373
2004-03-25 19:00:00;0,4322033898305085;0,41124260355029585
2004-03-25 20:00:00;0,3813559322033898;0,38757396449704146
2004-03-25 21:00:00;0,20338983050847456;0,34615384615384615
2004-03-25 22:00:00;0,11864406779661016;0,3076923076923077
2004-03-25 23:00:00;0,09322033898305083;0,26627218934911245
2004-03-26 00:00:00;0,13559322033898302;0,28106508875739644
2004-03-26 01:00:00;0,11016949152542371;0,26331360946745563
2004-03-26 02:00:00;0,09322033898305083;0,23964497041420119
2004-03-26 03:00:00;0,0423728813559322;0,20414201183431951
2004-03-26 04:00:00;0,05084745762711864;0,16863905325443787
2004-03-26 05:00:00;0,059322033898305086;0,21005917159763313
2004-03-26 06:00:00;0,06779661016949153;0,22485207100591714
2004-03-26 07:00:00;0,1271186440677966;0,2603550295857988
2004-03-26 08:00:00;0,2796610169491525;0,31952662721893493
2004-03-26 09:00:00;0,3135593220338983;0,33136094674556216
2004-03-26 10:00:00;0,25423728813559326;0,34615384615384615
2004-03-26 11:00:00;0,22033898305084745;0,3520710059171598
2004-03-26 12:00:00;0,16101694915254236;0,28106508875739644
2004-03-26 13:00:00;0,18644067796610167;0,2869822485207101
2004-03-26 14:00:00;0,15254237288135591;0,2455621301775148
2004-03-26 15:00:00;0,10169491525423728;0,21597633136094674
2004-03-26 16:00:00;0,15254237288135591;0,2514792899408284
2004-03-26 17:00:00;0,18644067796610167;0,2958579881656805
2004-03-26 18:00:00;0,19491525423728812;0,3047337278106509
2004-03-26 19:00:00;0,22033898305084745;0,28402366863905326
2004-03-26 20:00:00;0,211864406779661;0,2692307692307693
2004-03-26 21:00:00;0,11864406779661016;0,26331360946745563
2004-03-26 22:00:00;0,09322033898305083;0,2455621301775148
2004-03-26 23:00:00;0,0847457627118644;0,21301775147928995
2004-03-27 00:00:00;0,11864406779661016;0,2514792899408284
2004-03-27 01:00:00;0,07627118644067796;0,22781065088757396
2004-03-27 02:00:00;0,09322033898305083;0,22485207100591714
2004-03-27 03:00:00;0,0847457627118644;0,2026627218934911
2004-03-27 04:00:00;0,07203389830508475;0,1804733727810651
2004-03-27 05:00:00;0,059322033898305086;0,13609467455621302
2004-03-27 06:00:00;0,06779661016949153;0,16863905325443787
2004-03-27 07:00:00;0,0847457627118644;0,18639053254437868
2004-03-27 08:00:00;0,11864406779661016;0,20414201183431951
2004-03-27 09:00:00;0,1440677966101695;0,24260355029585798
2004-03-27 10:00:00;0,1694915254237288;0,2692307692307693
2004-03-27 11:00:00;0,1694915254237288;0,2869822485207101
2004-03-27 12:00:00;0,15254237288135591;0,2692307692307693
2004-03-27 13:00:00;0,1694915254237288;0,2781065088757397
2004-03-27 14:00:00;0,20338983050847456;0,33136094674556216
2004-03-27 15:00:00;0,15254237288135591;0,29289940828402367
2004-03-27 16:00:00;0,17796610169491525;0,3136094674556213
2004-03-27 17:00:00;0,18644067796610167;0,34023668639053256
2004-03-27 18:00:00;0,22033898305084745;0,363905325443787
2004-03-27 19:00:00;0,24576271186440676;0,38757396449704146
2004-03-27 20:00:00;0,22881355932203387;0,34615384615384615
2004-03-27 21:00:00;0,17796610169491525;0,31065088757396453
2004-03-27 22:00:00;0,1271186440677966;0,2781065088757397
2004-03-27 23:00:00;0,1694915254237288;0,3047337278106509
2004-03-28 00:00:00;0,18644067796610167;0,2958579881656805
2004-03-28 01:00:00;0,18644067796610167;0,28106508875739644
2004-03-28 02:00:00;0,13559322033898302;0,22781065088757396
2004-03-28 03:00:00;0,17796610169491525;0,21301775147928995
2004-03-28 04:00:00;0,10169491525423728;0,1982248520710059
2004-03-28 05:00:00;0,059322033898305086;0,14792899408284024
2004-03-28 06:00:00;0,0847457627118644;0,17751479289940827
2004-03-28 07:00:00;0,11016949152542371;0,1982248520710059
2004-03-28 08:00:00;0,10169491525423728;0,21597633136094674
2004-03-28 09:00:00;0,15254237288135591;0,23964497041420119
2004-03-28 10:00:00;0,18644067796610167;0,27218934911242604
2004-03-28 11:00:00;0,18644067796610167;0,2781065088757397
2004-03-28 12:00:00;0,1440677966101695;0,24852071005917156
2004-03-28 13:00:00;0,11016949152542371;0,20710059171597633
2004-03-28 14:00:00;0,07627118644067796;0,15088757396449703
2004-03-28 15:00:00;0,11016949152542371;0,18639053254437868
2004-03-28 16:00:00;0,10169491525423728;0,20118343195266272
2004-03-28 17:00:00;0,10169491525423728;0,21597633136094674
2004-03-28 18:00:00;0,11016949152542371;0,24852071005917156
2004-03-28 19:00:00;0,15254237288135591;0,27218934911242604
2004-03-28 20:00:00;0,1440677966101695;0,2988165680473373
2004-03-28 21:00:00;0,0847457627118644;0,23372781065088757
2004-03-28 22:00:00;0,0847457627118644;0,23076923076923075
2004-03-28 23:00:00;0,0847457627118644;0,22189349112426035
2004-03-29 00:00:00;0,06779661016949153;0,16568047337278105
2004-03-29 01:00:00;0,0423728813559322;0,08579881656804733
2004-03-29 02:00:00;0,03389830508474576;0,10650887573964496
2004-03-29 03:00:00;0,05084745762711864;0,1375739644970414
2004-03-29 04:00:00;0,0423728813559322;0,16863905325443787
2004-03-29 05:00:00;0,05084745762711864;0,20118343195266272
2004-03-29 06:00:00;0,06779661016949153;0,21597633136094674
2004-03-29 07:00:00;0,23728813559322032;0,2988165680473373
2004-03-29 08:00:00;0,3389830508474576;0,3905325443786982
2004-03-29 09:00:00;0,11864406779661016;0,28402366863905326
2004-03-29 10:00:00;0,11864406779661016;0,28106508875739644
2004-03-29 11:00:00;0,11864406779661016;0,28402366863905326
2004-03-29 12:00:00;0,11016949152542371;0,22485207100591714
